,rebalance_date,ticker,weight
0,2023-03-31,TSLA,0.02
1,2023-03-31,AAPL,0.02
2,2023-03-31,AMZN,0.02
3,2023-03-31,NVDA,0.02
4,2023-03-31,MSFT,0.02
5,2023-03-31,AMD,0.02
6,2023-03-31,META,0.02
7,2023-03-31,GOOGL,0.02
8,2023-03-31,NFLX,0.02
9,2023-03-31,GOOG,0.02
10,2023-03-31,BABA,0.02
11,2023-03-31,XOM,0.02
12,2023-03-31,CVX,0.02
13,2023-03-31,DIS,0.02
14,2023-03-31,CRM,0.02
15,2023-03-31,JPM,0.02
16,2023-03-31,BAC,0.02
17,2023-03-31,AVGO,0.02
18,2023-03-31,TSM,0.02
19,2023-03-31,PYPL,0.02
20,2023-03-31,INTC,0.02
21,2023-03-31,PFE,0.02
22,2023-03-31,QCOM,0.02
23,2023-03-31,MRK,0.02
24,2023-03-31,VZ,0.02
25,2023-03-31,WMT,0.02
26,2023-03-31,NKE,0.02
27,2023-03-31,MU,0.02
28,2023-03-31,CSCO,0.02
29,2023-03-31,C,0.02
30,2023-03-31,SHOP,0.02
31,2023-03-31,XYZ,0.02
32,2023-03-31,OXY,0.02
33,2023-03-31,CMCSA,0.02
34,2023-03-31,WFC,0.02
35,2023-03-31,PEP,0.02
36,2023-03-31,SNOW,0.02
37,2023-03-31,KO,0.02
38,2023-03-31,COIN,0.02
39,2023-03-31,T,0.02
40,2023-03-31,CVS,0.02
41,2023-03-31,INTU,0.02
42,2023-03-31,LRCX,0.02
43,2023-03-31,F,0.02
44,2023-03-31,SBUX,0.02
45,2023-03-31,BMY,0.02
46,2023-03-31,NOW,0.02
47,2023-03-31,MS,0.02
48,2023-03-31,NIO,0.02
49,2023-03-31,SCHW,0.02
50,2023-04-28,TSLA,0.02
51,2023-04-28,AAPL,0.02
52,2023-04-28,AMZN,0.02
53,2023-04-28,NVDA,0.02
54,2023-04-28,MSFT,0.02
55,2023-04-28,AMD,0.02
56,2023-04-28,META,0.02
57,2023-04-28,GOOGL,0.02
58,2023-04-28,NFLX,0.02
59,2023-04-28,GOOG,0.02
60,2023-04-28,BABA,0.02
61,2023-04-28,XOM,0.02
62,2023-04-28,CVX,0.02
63,2023-04-28,DIS,0.02
64,2023-04-28,CRM,0.02
65,2023-04-28,JPM,0.02
66,2023-04-28,BAC,0.02
67,2023-04-28,AVGO,0.02
68,2023-04-28,TSM,0.02
69,2023-04-28,PYPL,0.02
70,2023-04-28,INTC,0.02
71,2023-04-28,PFE,0.02
72,2023-04-28,QCOM,0.02
73,2023-04-28,MRK,0.02
74,2023-04-28,VZ,0.02
75,2023-04-28,WMT,0.02
76,2023-04-28,NKE,0.02
77,2023-04-28,MU,0.02
78,2023-04-28,CSCO,0.02
79,2023-04-28,C,0.02
80,2023-04-28,SHOP,0.02
81,2023-04-28,XYZ,0.02
82,2023-04-28,OXY,0.02
83,2023-04-28,CMCSA,0.02
84,2023-04-28,WFC,0.02
85,2023-04-28,PEP,0.02
86,2023-04-28,SNOW,0.02
87,2023-04-28,KO,0.02
88,2023-04-28,COIN,0.02
89,2023-04-28,T,0.02
90,2023-04-28,CVS,0.02
91,2023-04-28,INTU,0.02
92,2023-04-28,LRCX,0.02
93,2023-04-28,F,0.02
94,2023-04-28,SBUX,0.02
95,2023-04-28,BMY,0.02
96,2023-04-28,NOW,0.02
97,2023-04-28,MS,0.02
98,2023-04-28,NIO,0.02
99,2023-04-28,SCHW,0.02
100,2023-05-31,TSLA,0.02
101,2023-05-31,AAPL,0.02
102,2023-05-31,AMZN,0.02
103,2023-05-31,NVDA,0.02
104,2023-05-31,MSFT,0.02
105,2023-05-31,AMD,0.02
106,2023-05-31,META,0.02
107,2023-05-31,GOOGL,0.02
108,2023-05-31,NFLX,0.02
109,2023-05-31,GOOG,0.02
110,2023-05-31,BABA,0.02
111,2023-05-31,XOM,0.02
112,2023-05-31,CVX,0.02
113,2023-05-31,DIS,0.02
114,2023-05-31,CRM,0.02
115,2023-05-31,JPM,0.02
116,2023-05-31,BAC,0.02
117,2023-05-31,AVGO,0.02
118,2023-05-31,TSM,0.02
119,2023-05-31,PYPL,0.02
120,2023-05-31,INTC,0.02
121,2023-05-31,PFE,0.02
122,2023-05-31,QCOM,0.02
123,2023-05-31,MRK,0.02
124,2023-05-31,VZ,0.02
125,2023-05-31,WMT,0.02
126,2023-05-31,NKE,0.02
127,2023-05-31,MU,0.02
128,2023-05-31,CSCO,0.02
129,2023-05-31,C,0.02
130,2023-05-31,SHOP,0.02
131,2023-05-31,XYZ,0.02
132,2023-05-31,OXY,0.02
133,2023-05-31,CMCSA,0.02
134,2023-05-31,WFC,0.02
135,2023-05-31,PEP,0.02
136,2023-05-31,SNOW,0.02
137,2023-05-31,KO,0.02
138,2023-05-31,COIN,0.02
139,2023-05-31,T,0.02
140,2023-05-31,CVS,0.02
141,2023-05-31,INTU,0.02
142,2023-05-31,LRCX,0.02
143,2023-05-31,F,0.02
144,2023-05-31,SBUX,0.02
145,2023-05-31,BMY,0.02
146,2023-05-31,NOW,0.02
147,2023-05-31,MS,0.02
148,2023-05-31,NIO,0.02
149,2023-05-31,SCHW,0.02
150,2023-06-30,TSLA,0.02
151,2023-06-30,AAPL,0.02
152,2023-06-30,AMZN,0.02
153,2023-06-30,NVDA,0.02
154,2023-06-30,MSFT,0.02
155,2023-06-30,AMD,0.02
156,2023-06-30,META,0.02
157,2023-06-30,GOOGL,0.02
158,2023-06-30,NFLX,0.02
159,2023-06-30,GOOG,0.02
160,2023-06-30,BABA,0.02
161,2023-06-30,XOM,0.02
162,2023-06-30,CVX,0.02
163,2023-06-30,DIS,0.02
164,2023-06-30,CRM,0.02
165,2023-06-30,JPM,0.02
166,2023-06-30,BAC,0.02
167,2023-06-30,AVGO,0.02
168,2023-06-30,TSM,0.02
169,2023-06-30,PYPL,0.02
170,2023-06-30,INTC,0.02
171,2023-06-30,PFE,0.02
172,2023-06-30,QCOM,0.02
173,2023-06-30,MRK,0.02
174,2023-06-30,VZ,0.02
175,2023-06-30,WMT,0.02
176,2023-06-30,NKE,0.02
177,2023-06-30,MU,0.02
178,2023-06-30,CSCO,0.02
179,2023-06-30,C,0.02
180,2023-06-30,SHOP,0.02
181,2023-06-30,XYZ,0.02
182,2023-06-30,OXY,0.02
183,2023-06-30,CMCSA,0.02
184,2023-06-30,WFC,0.02
185,2023-06-30,PEP,0.02
186,2023-06-30,SNOW,0.02
187,2023-06-30,KO,0.02
188,2023-06-30,COIN,0.02
189,2023-06-30,T,0.02
190,2023-06-30,CVS,0.02
191,2023-06-30,INTU,0.02
192,2023-06-30,LRCX,0.02
193,2023-06-30,F,0.02
194,2023-06-30,SBUX,0.02
195,2023-06-30,BMY,0.02
196,2023-06-30,NOW,0.02
197,2023-06-30,MS,0.02
198,2023-06-30,NIO,0.02
199,2023-06-30,SCHW,0.02
200,2023-07-31,TSLA,0.02
201,2023-07-31,AAPL,0.02
202,2023-07-31,AMZN,0.02
203,2023-07-31,NVDA,0.02
204,2023-07-31,MSFT,0.02
205,2023-07-31,AMD,0.02
206,2023-07-31,META,0.02
207,2023-07-31,GOOGL,0.02
208,2023-07-31,NFLX,0.02
209,2023-07-31,GOOG,0.02
210,2023-07-31,BABA,0.02
211,2023-07-31,XOM,0.02
212,2023-07-31,CVX,0.02
213,2023-07-31,DIS,0.02
214,2023-07-31,CRM,0.02
215,2023-07-31,JPM,0.02
216,2023-07-31,BAC,0.02
217,2023-07-31,AVGO,0.02
218,2023-07-31,TSM,0.02
219,2023-07-31,PYPL,0.02
220,2023-07-31,INTC,0.02
221,2023-07-31,PFE,0.02
222,2023-07-31,QCOM,0.02
223,2023-07-31,MRK,0.02
224,2023-07-31,VZ,0.02
225,2023-07-31,WMT,0.02
226,2023-07-31,NKE,0.02
227,2023-07-31,MU,0.02
228,2023-07-31,CSCO,0.02
229,2023-07-31,C,0.02
230,2023-07-31,SHOP,0.02
231,2023-07-31,XYZ,0.02
232,2023-07-31,OXY,0.02
233,2023-07-31,CMCSA,0.02
234,2023-07-31,WFC,0.02
235,2023-07-31,PEP,0.02
236,2023-07-31,SNOW,0.02
237,2023-07-31,KO,0.02
238,2023-07-31,COIN,0.02
239,2023-07-31,T,0.02
240,2023-07-31,CVS,0.02
241,2023-07-31,INTU,0.02
242,2023-07-31,LRCX,0.02
243,2023-07-31,F,0.02
244,2023-07-31,SBUX,0.02
245,2023-07-31,BMY,0.02
246,2023-07-31,NOW,0.02
247,2023-07-31,MS,0.02
248,2023-07-31,NIO,0.02
249,2023-07-31,SCHW,0.02
250,2023-08-31,TSLA,0.02
251,2023-08-31,AAPL,0.02
252,2023-08-31,AMZN,0.02
253,2023-08-31,NVDA,0.02
254,2023-08-31,MSFT,0.02
255,2023-08-31,AMD,0.02
256,2023-08-31,META,0.02
257,2023-08-31,GOOGL,0.02
258,2023-08-31,NFLX,0.02
259,2023-08-31,GOOG,0.02
260,2023-08-31,BABA,0.02
261,2023-08-31,XOM,0.02
262,2023-08-31,CVX,0.02
263,2023-08-31,DIS,0.02
264,2023-08-31,CRM,0.02
265,2023-08-31,JPM,0.02
266,2023-08-31,BAC,0.02
267,2023-08-31,AVGO,0.02
268,2023-08-31,TSM,0.02
269,2023-08-31,PYPL,0.02
270,2023-08-31,INTC,0.02
271,2023-08-31,PFE,0.02
272,2023-08-31,QCOM,0.02
273,2023-08-31,MRK,0.02
274,2023-08-31,VZ,0.02
275,2023-08-31,WMT,0.02
276,2023-08-31,NKE,0.02
277,2023-08-31,MU,0.02
278,2023-08-31,CSCO,0.02
279,2023-08-31,C,0.02
280,2023-08-31,SHOP,0.02
281,2023-08-31,XYZ,0.02
282,2023-08-31,OXY,0.02
283,2023-08-31,CMCSA,0.02
284,2023-08-31,WFC,0.02
285,2023-08-31,PEP,0.02
286,2023-08-31,SNOW,0.02
287,2023-08-31,KO,0.02
288,2023-08-31,COIN,0.02
289,2023-08-31,T,0.02
290,2023-08-31,CVS,0.02
291,2023-08-31,INTU,0.02
292,2023-08-31,LRCX,0.02
293,2023-08-31,F,0.02
294,2023-08-31,SBUX,0.02
295,2023-08-31,BMY,0.02
296,2023-08-31,NOW,0.02
297,2023-08-31,MS,0.02
298,2023-08-31,NIO,0.02
299,2023-08-31,SCHW,0.02
300,2023-09-29,TSLA,0.02
301,2023-09-29,AAPL,0.02
302,2023-09-29,AMZN,0.02
303,2023-09-29,NVDA,0.02
304,2023-09-29,MSFT,0.02
305,2023-09-29,AMD,0.02
306,2023-09-29,META,0.02
307,2023-09-29,GOOGL,0.02
308,2023-09-29,NFLX,0.02
309,2023-09-29,GOOG,0.02
310,2023-09-29,BABA,0.02
311,2023-09-29,XOM,0.02
312,2023-09-29,CVX,0.02
313,2023-09-29,DIS,0.02
314,2023-09-29,CRM,0.02
315,2023-09-29,JPM,0.02
316,2023-09-29,BAC,0.02
317,2023-09-29,AVGO,0.02
318,2023-09-29,TSM,0.02
319,2023-09-29,PYPL,0.02
320,2023-09-29,INTC,0.02
321,2023-09-29,PFE,0.02
322,2023-09-29,QCOM,0.02
323,2023-09-29,MRK,0.02
324,2023-09-29,VZ,0.02
325,2023-09-29,WMT,0.02
326,2023-09-29,NKE,0.02
327,2023-09-29,MU,0.02
328,2023-09-29,CSCO,0.02
329,2023-09-29,C,0.02
330,2023-09-29,SHOP,0.02
331,2023-09-29,XYZ,0.02
332,2023-09-29,OXY,0.02
333,2023-09-29,CMCSA,0.02
334,2023-09-29,WFC,0.02
335,2023-09-29,PEP,0.02
336,2023-09-29,SNOW,0.02
337,2023-09-29,KO,0.02
338,2023-09-29,COIN,0.02
339,2023-09-29,T,0.02
340,2023-09-29,CVS,0.02
341,2023-09-29,INTU,0.02
342,2023-09-29,LRCX,0.02
343,2023-09-29,F,0.02
344,2023-09-29,SBUX,0.02
345,2023-09-29,BMY,0.02
346,2023-09-29,NOW,0.02
347,2023-09-29,MS,0.02
348,2023-09-29,NIO,0.02
349,2023-09-29,SCHW,0.02
350,2023-10-31,TSLA,0.02
351,2023-10-31,AAPL,0.02
352,2023-10-31,AMZN,0.02
353,2023-10-31,NVDA,0.02
354,2023-10-31,MSFT,0.02
355,2023-10-31,AMD,0.02
356,2023-10-31,META,0.02
357,2023-10-31,GOOGL,0.02
358,2023-10-31,NFLX,0.02
359,2023-10-31,GOOG,0.02
360,2023-10-31,BABA,0.02
361,2023-10-31,XOM,0.02
362,2023-10-31,CVX,0.02
363,2023-10-31,DIS,0.02
364,2023-10-31,CRM,0.02
365,2023-10-31,JPM,0.02
366,2023-10-31,BAC,0.02
367,2023-10-31,AVGO,0.02
368,2023-10-31,TSM,0.02
369,2023-10-31,PYPL,0.02
370,2023-10-31,INTC,0.02
371,2023-10-31,PFE,0.02
372,2023-10-31,QCOM,0.02
373,2023-10-31,MRK,0.02
374,2023-10-31,VZ,0.02
375,2023-10-31,WMT,0.02
376,2023-10-31,NKE,0.02
377,2023-10-31,MU,0.02
378,2023-10-31,CSCO,0.02
379,2023-10-31,C,0.02
380,2023-10-31,SHOP,0.02
381,2023-10-31,XYZ,0.02
382,2023-10-31,OXY,0.02
383,2023-10-31,CMCSA,0.02
384,2023-10-31,WFC,0.02
385,2023-10-31,PEP,0.02
386,2023-10-31,SNOW,0.02
387,2023-10-31,KO,0.02
388,2023-10-31,COIN,0.02
389,2023-10-31,T,0.02
390,2023-10-31,CVS,0.02
391,2023-10-31,INTU,0.02
392,2023-10-31,LRCX,0.02
393,2023-10-31,F,0.02
394,2023-10-31,SBUX,0.02
395,2023-10-31,BMY,0.02
396,2023-10-31,NOW,0.02
397,2023-10-31,MS,0.02
398,2023-10-31,NIO,0.02
399,2023-10-31,SCHW,0.02
400,2023-11-30,TSLA,0.02
401,2023-11-30,AAPL,0.02
402,2023-11-30,AMZN,0.02
403,2023-11-30,NVDA,0.02
404,2023-11-30,MSFT,0.02
405,2023-11-30,AMD,0.02
406,2023-11-30,META,0.02
407,2023-11-30,GOOGL,0.02
408,2023-11-30,NFLX,0.02
409,2023-11-30,GOOG,0.02
410,2023-11-30,BABA,0.02
411,2023-11-30,XOM,0.02
412,2023-11-30,CVX,0.02
413,2023-11-30,DIS,0.02
414,2023-11-30,CRM,0.02
415,2023-11-30,JPM,0.02
416,2023-11-30,BAC,0.02
417,2023-11-30,AVGO,0.02
418,2023-11-30,TSM,0.02
419,2023-11-30,PYPL,0.02
420,2023-11-30,INTC,0.02
421,2023-11-30,PFE,0.02
422,2023-11-30,QCOM,0.02
423,2023-11-30,MRK,0.02
424,2023-11-30,VZ,0.02
425,2023-11-30,WMT,0.02
426,2023-11-30,NKE,0.02
427,2023-11-30,MU,0.02
428,2023-11-30,CSCO,0.02
429,2023-11-30,C,0.02
430,2023-11-30,SHOP,0.02
431,2023-11-30,XYZ,0.02
432,2023-11-30,OXY,0.02
433,2023-11-30,CMCSA,0.02
434,2023-11-30,WFC,0.02
435,2023-11-30,PEP,0.02
436,2023-11-30,SNOW,0.02
437,2023-11-30,KO,0.02
438,2023-11-30,COIN,0.02
439,2023-11-30,T,0.02
440,2023-11-30,CVS,0.02
441,2023-11-30,INTU,0.02
442,2023-11-30,LRCX,0.02
443,2023-11-30,F,0.02
444,2023-11-30,SBUX,0.02
445,2023-11-30,BMY,0.02
446,2023-11-30,NOW,0.02
447,2023-11-30,MS,0.02
448,2023-11-30,NIO,0.02
449,2023-11-30,SCHW,0.02
450,2023-12-29,TSLA,0.02
451,2023-12-29,AAPL,0.02
452,2023-12-29,AMZN,0.02
453,2023-12-29,NVDA,0.02
454,2023-12-29,MSFT,0.02
455,2023-12-29,AMD,0.02
456,2023-12-29,META,0.02
457,2023-12-29,GOOGL,0.02
458,2023-12-29,NFLX,0.02
459,2023-12-29,GOOG,0.02
460,2023-12-29,BABA,0.02
461,2023-12-29,XOM,0.02
462,2023-12-29,CVX,0.02
463,2023-12-29,DIS,0.02
464,2023-12-29,CRM,0.02
465,2023-12-29,JPM,0.02
466,2023-12-29,BAC,0.02
467,2023-12-29,AVGO,0.02
468,2023-12-29,TSM,0.02
469,2023-12-29,PYPL,0.02
470,2023-12-29,INTC,0.02
471,2023-12-29,PFE,0.02
472,2023-12-29,QCOM,0.02
473,2023-12-29,MRK,0.02
474,2023-12-29,VZ,0.02
475,2023-12-29,WMT,0.02
476,2023-12-29,NKE,0.02
477,2023-12-29,MU,0.02
478,2023-12-29,CSCO,0.02
479,2023-12-29,C,0.02
480,2023-12-29,SHOP,0.02
481,2023-12-29,XYZ,0.02
482,2023-12-29,OXY,0.02
483,2023-12-29,CMCSA,0.02
484,2023-12-29,WFC,0.02
485,2023-12-29,PEP,0.02
486,2023-12-29,SNOW,0.02
487,2023-12-29,KO,0.02
488,2023-12-29,COIN,0.02
489,2023-12-29,T,0.02
490,2023-12-29,CVS,0.02
491,2023-12-29,INTU,0.02
492,2023-12-29,LRCX,0.02
493,2023-12-29,F,0.02
494,2023-12-29,SBUX,0.02
495,2023-12-29,BMY,0.02
496,2023-12-29,NOW,0.02
497,2023-12-29,MS,0.02
498,2023-12-29,NIO,0.02
499,2023-12-29,SCHW,0.02
500,2024-01-31,TSLA,0.02
501,2024-01-31,NVDA,0.02
502,2024-01-31,AAPL,0.02
503,2024-01-31,AMD,0.02
504,2024-01-31,MSFT,0.02
505,2024-01-31,AMZN,0.02
506,2024-01-31,META,0.02
507,2024-01-31,GOOGL,0.02
508,2024-01-31,AVGO,0.02
509,2024-01-31,GOOG,0.02
510,2024-01-31,NFLX,0.02
511,2024-01-31,XOM,0.02
512,2024-01-31,INTC,0.02
513,2024-01-31,UBER,0.02
514,2024-01-31,COIN,0.02
515,2024-01-31,SMCI,0.02
516,2024-01-31,BABA,0.02
517,2024-01-31,CVX,0.02
518,2024-01-31,JPM,0.02
519,2024-01-31,CRM,0.02
520,2024-01-31,BAC,0.02
521,2024-01-31,MARA,0.02
522,2024-01-31,PFE,0.02
523,2024-01-31,WMT,0.02
524,2024-01-31,QCOM,0.02
525,2024-01-31,DIS,0.02
526,2024-01-31,MU,0.02
527,2024-01-31,TSM,0.02
528,2024-01-31,PYPL,0.02
529,2024-01-31,PLTR,0.02
530,2024-01-31,ORCL,0.02
531,2024-01-31,CSCO,0.02
532,2024-01-31,NKE,0.02
533,2024-01-31,SNOW,0.02
534,2024-01-31,C,0.02
535,2024-01-31,MRK,0.02
536,2024-01-31,PEP,0.02
537,2024-01-31,SBUX,0.02
538,2024-01-31,KO,0.02
539,2024-01-31,NOW,0.02
540,2024-01-31,VZ,0.02
541,2024-01-31,WFC,0.02
542,2024-01-31,CMCSA,0.02
543,2024-01-31,SHOP,0.02
544,2024-01-31,INTU,0.02
545,2024-01-31,BMY,0.02
546,2024-01-31,LRCX,0.02
547,2024-01-31,XYZ,0.02
548,2024-01-31,AFRM,0.02
549,2024-01-31,CVS,0.02
550,2024-02-29,TSLA,0.02
551,2024-02-29,NVDA,0.02
552,2024-02-29,AAPL,0.02
553,2024-02-29,AMD,0.02
554,2024-02-29,MSFT,0.02
555,2024-02-29,AMZN,0.02
556,2024-02-29,META,0.02
557,2024-02-29,GOOGL,0.02
558,2024-02-29,AVGO,0.02
559,2024-02-29,GOOG,0.02
560,2024-02-29,NFLX,0.02
561,2024-02-29,XOM,0.02
562,2024-02-29,INTC,0.02
563,2024-02-29,UBER,0.02
564,2024-02-29,COIN,0.02
565,2024-02-29,SMCI,0.02
566,2024-02-29,BABA,0.02
567,2024-02-29,CVX,0.02
568,2024-02-29,JPM,0.02
569,2024-02-29,CRM,0.02
570,2024-02-29,BAC,0.02
571,2024-02-29,MARA,0.02
572,2024-02-29,PFE,0.02
573,2024-02-29,WMT,0.02
574,2024-02-29,QCOM,0.02
575,2024-02-29,DIS,0.02
576,2024-02-29,MU,0.02
577,2024-02-29,TSM,0.02
578,2024-02-29,PYPL,0.02
579,2024-02-29,PLTR,0.02
580,2024-02-29,ORCL,0.02
581,2024-02-29,CSCO,0.02
582,2024-02-29,NKE,0.02
583,2024-02-29,SNOW,0.02
584,2024-02-29,C,0.02
585,2024-02-29,MRK,0.02
586,2024-02-29,PEP,0.02
587,2024-02-29,SBUX,0.02
588,2024-02-29,KO,0.02
589,2024-02-29,NOW,0.02
590,2024-02-29,VZ,0.02
591,2024-02-29,WFC,0.02
592,2024-02-29,CMCSA,0.02
593,2024-02-29,SHOP,0.02
594,2024-02-29,INTU,0.02
595,2024-02-29,BMY,0.02
596,2024-02-29,LRCX,0.02
597,2024-02-29,XYZ,0.02
